event_id,date,hour,lat,lon,area_ha,y_gt10ha,y_gt100ha,comuna,region,temporada,split
1469,2015-01-09,3,-35.42167,-71.70611,3.5,0,0,Pencahue,Maule,2014 al 2015,train
1470,2015-01-09,10,-35.58,-71.72722,2.5,0,0,San Javier,Maule,2014 al 2015,train
1471,2015-01-09,16,-35.43778,-71.70028,2.5,0,0,Talca,Maule,2014 al 2015,train
1472,2015-01-09,17,-34.97222,-71.79694,0.05,0,0,Hualañé,Maule,2014 al 2015,train
1473,2015-01-09,18,-34.86861,-71.15694,4.0,0,0,Teno,Maule,2014 al 2015,train
1474,2015-01-09,20,-35.4575,-71.705,0.3,0,0,Maule,Maule,2014 al 2015,train
1475,2015-01-09,21,-35.13778,-71.6,0.8,0,0,Sagrada Familia,Maule,2014 al 2015,train
1476,2015-01-10,15,-35.41472,-71.67944,0.2,0,0,Talca,Maule,2014 al 2015,train
1477,2015-01-10,16,-34.97806,-71.25194,0.2,0,0,Curicó,Maule,2014 al 2015,train
1478,2015-01-10,17,-35.08528,-71.25194,2.0,0,0,Molina,Maule,2014 al 2015,train
1479,2015-01-10,16,-35.58694,-71.54472,12.0,1,0,San Clemente,Maule,2014 al 2015,train
1480,2015-01-11,9,-35.87694,-71.49028,0.3,0,0,Linares,Maule,2014 al 2015,train
1481,2015-01-11,12,-35.3425,-71.60056,1.5,0,0,San Rafael,Maule,2014 al 2015,train
1482,2015-01-11,13,-35.565,-72.12639,13833.0,1,1,San Javier,Maule,2014 al 2015,train
1483,2015-01-11,14,-35.7925,-72.05472,2378.0,1,1,Cauquenes,Maule,2014 al 2015,train
1484,2015-01-11,16,-36.06472,-71.76389,0.01,0,0,Retiro,Maule,2014 al 2015,train
1485,2015-01-11,14,-35.00278,-71.45528,2.0,0,0,Rauco,Maule,2014 al 2015,train
1486,2015-01-11,17,-35.3325,-71.53972,4.0,0,0,San Rafael,Maule,2014 al 2015,train
1487,2015-01-11,18,-35.48056,-71.76389,0.01,0,0,Maule,Maule,2014 al 2015,train
1488,2015-01-11,20,-35.43639,-71.70111,0.01,0,0,Talca,Maule,2014 al 2015,train
1489,2015-01-11,20,-35.6325,-71.83806,192.0,1,1,San Javier,Maule,2014 al 2015,train
1490,2015-01-12,13,-36.09,-71.79694,0.01,0,0,Retiro,Maule,2014 al 2015,train
1491,2015-01-12,15,-34.96611,-71.82472,0.05,0,0,Hualañé,Maule,2014 al 2015,train
1492,2015-01-12,14,-35.81194,-71.74361,0.02,0,0,Linares,Maule,2014 al 2015,train
1493,2015-01-12,16,-35.89972,-71.48972,0.01,0,0,Linares,Maule,2014 al 2015,train
1494,2015-01-12,17,-35.98528,-71.85333,0.01,0,0,Retiro,Maule,2014 al 2015,train
1495,2015-01-13,16,-36.28889,-71.72889,0.5,0,0,Parral,Maule,2014 al 2015,train
1496,2015-01-13,18,-35.3775,-71.45667,4.8,0,0,Pelarco,Maule,2014 al 2015,train
1497,2015-01-14,10,-35.44528,-71.675,0.3,0,0,Talca,Maule,2014 al 2015,train
1498,2015-01-14,15,-36.00472,-71.72861,0.01,0,0,Retiro,Maule,2014 al 2015,train
1499,2015-01-14,17,-35.42667,-71.68111,0.01,0,0,Talca,Maule,2014 al 2015,train
1500,2015-01-14,16,-34.97083,-71.83472,4.0,0,0,Licantén,Maule,2014 al 2015,train
1501,2015-01-14,16,-35.57417,-71.58194,2.0,0,0,San Clemente,Maule,2014 al 2015,train
1502,2015-01-14,17,-36.13694,-71.81556,0.5,0,0,Parral,Maule,2014 al 2015,train
1503,2015-01-14,16,-35.18833,-71.18139,6.5,0,0,Molina,Maule,2014 al 2015,train
1504,2015-01-16,14,-35.55861,-71.35861,3.0,0,0,San Clemente,Maule,2014 al 2015,train
1505,2015-01-16,16,-35.14278,-71.17472,0.2,0,0,Molina,Maule,2014 al 2015,train
1506,2015-01-16,17,-34.87611,-71.17083,9.0,0,0,Teno,Maule,2014 al 2015,train
1507,2015-01-17,9,-36.12528,-71.82667,0.5,0,0,Parral,Maule,2014 al 2015,train
1508,2015-01-17,13,-35.03222,-71.71639,4.0,0,0,Hualañé,Maule,2014 al 2015,train
1509,2015-01-17,12,-35.85611,-72.06944,0.2,0,0,Cauquenes,Maule,2014 al 2015,train
1510,2015-01-17,13,-35.87917,-71.5675,3.5,0,0,Linares,Maule,2014 al 2015,train
1511,2015-01-17,13,-35.51306,-71.41222,1.5,0,0,San Clemente,Maule,2014 al 2015,train
1512,2015-01-17,15,-35.50361,-71.68833,0.01,0,0,Maule,Maule,2014 al 2015,train
1513,2015-01-18,17,-35.98083,-72.32028,0.8,0,0,Cauquenes,Maule,2014 al 2015,train
1514,2015-01-18,18,-34.96,-71.83472,0.7,0,0,Hualañé,Maule,2014 al 2015,train
1515,2015-01-19,13,-35.5825,-72.26833,0.03,0,0,Empedrado,Maule,2014 al 2015,train
1516,2015-01-19,15,-35.58306,-72.26833,0.02,0,0,Empedrado,Maule,2014 al 2015,train
1517,2015-01-19,13,-35.59806,-72.26722,0.1,0,0,Empedrado,Maule,2014 al 2015,train
1518,2015-01-19,15,-35.58667,-72.27056,0.01,0,0,Empedrado,Maule,2014 al 2015,train
1519,2015-01-19,16,-35.07611,-71.21917,0.8,0,0,Curicó,Maule,2014 al 2015,train
1520,2015-01-19,17,-35.59389,-72.28222,0.09,0,0,Empedrado,Maule,2014 al 2015,train
1521,2015-01-19,17,-35.59389,-72.28222,0.02,0,0,Empedrado,Maule,2014 al 2015,train
1523,2015-01-20,15,-35.39944,-71.61944,0.01,0,0,Talca,Maule,2014 al 2015,train
1524,2015-01-20,16,-36.12361,-71.83222,26.0,1,0,Parral,Maule,2014 al 2015,train
1525,2015-01-20,17,-35.4675,-71.66167,1.3,0,0,Maule,Maule,2014 al 2015,train
1526,2015-01-21,16,-35.67778,-71.75083,0.1,0,0,Villa Alegre,Maule,2014 al 2015,train
1527,2015-01-21,17,-35.4025,-71.66,0.2,0,0,Talca,Maule,2014 al 2015,train
1528,2015-01-21,18,-36.04667,-71.89694,8.2,0,0,Parral,Maule,2014 al 2015,train
1529,2015-01-21,19,-35.52917,-72.10833,0.07,0,0,San Javier,Maule,2014 al 2015,train
1530,2015-01-21,21,-35.48306,-71.66917,1.0,0,0,Maule,Maule,2014 al 2015,train
1531,2015-01-19,16,-35.59917,-72.26722,0.03,0,0,Empedrado,Maule,2014 al 2015,train
1532,2015-01-22,18,-35.39556,-71.65444,0.3,0,0,Talca,Maule,2014 al 2015,train
1533,2015-01-23,5,-35.62583,-71.79306,4.5,0,0,San Javier,Maule,2014 al 2015,train
1534,2015-01-23,10,-35.25194,-70.83139,0.5,0,0,Curicó,Maule,2014 al 2015,train
1535,2015-01-23,16,-35.70694,-71.79306,15.0,1,0,San Javier,Maule,2014 al 2015,train
1536,2015-01-23,19,-35.56667,-71.69472,0.6,0,0,San Javier,Maule,2014 al 2015,train
1537,2015-01-23,21,-35.85611,-72.06583,2.5,0,0,Cauquenes,Maule,2014 al 2015,train
1538,2015-01-24,12,-35.70472,-71.73306,0.04,0,0,Villa Alegre,Maule,2014 al 2015,train
1539,2015-01-24,12,-35.56444,-71.67528,0.5,0,0,San Javier,Maule,2014 al 2015,train
1540,2015-01-24,15,-34.97,-71.28417,1.0,0,0,Curicó,Maule,2014 al 2015,train
1541,2015-01-24,15,-35.70472,-71.73222,3.5,0,0,Villa Alegre,Maule,2014 al 2015,train
1542,2015-01-24,17,-36.12528,-71.82361,13.0,1,0,Parral,Maule,2014 al 2015,train
1543,2015-01-25,16,-35.22556,-71.43417,50.0,1,0,San Rafael,Maule,2014 al 2015,train
1544,2015-01-26,14,-35.88056,-71.53028,3.5,0,0,Linares,Maule,2014 al 2015,train
1545,2015-01-26,14,-35.45833,-71.65861,0.01,0,0,Maule,Maule,2014 al 2015,train
1546,2015-01-26,13,-35.30944,-71.44611,2.2,0,0,San Rafael,Maule,2014 al 2015,train
1547,2015-01-26,15,-34.97306,-71.38389,3.0,0,0,Rauco,Maule,2014 al 2015,train
1548,2015-01-26,21,-34.97806,-71.09333,5.0,0,0,Romeral,Maule,2014 al 2015,train
1549,2015-01-27,10,-35.46722,-71.66556,4.5,0,0,Maule,Maule,2014 al 2015,train
1550,2015-01-27,11,-35.4675,-71.6625,0.25,0,0,Maule,Maule,2014 al 2015,train
1551,2015-01-27,15,-34.94167,-71.05806,15.0,1,0,Romeral,Maule,2014 al 2015,train
1552,2015-01-27,14,-35.22806,-71.44472,2.5,0,0,San Rafael,Maule,2014 al 2015,train
1553,2015-01-27,15,-35.43639,-71.36028,280.0,1,1,Pelarco,Maule,2014 al 2015,train
1554,2015-01-27,15,-35.9875,-72.31833,1.5,0,0,Cauquenes,Maule,2014 al 2015,train
1555,2015-01-27,17,-35.43806,-71.43,2.5,0,0,San Clemente,Maule,2014 al 2015,train
1556,2015-01-28,10,-35.99639,-72.14694,3.6,0,0,Cauquenes,Maule,2014 al 2015,train
1557,2015-01-28,14,-35.37611,-71.49833,0.4,0,0,Pelarco,Maule,2014 al 2015,train
1558,2015-01-28,16,-35.14528,-71.17639,0.1,0,0,Molina,Maule,2014 al 2015,train
1559,2015-01-28,19,-35.44083,-71.70556,0.5,0,0,Talca,Maule,2014 al 2015,train
1560,2015-01-29,13,-35.62389,-71.52111,15.0,1,0,Yerbas Buenas,Maule,2014 al 2015,train
1561,2015-01-29,19,-35.61833,-71.78417,0.2,0,0,San Javier,Maule,2014 al 2015,train
1562,2015-01-30,11,-34.98639,-71.93417,0.01,0,0,Licantén,Maule,2014 al 2015,train
1563,2015-01-30,12,-35.15194,-71.36167,0.02,0,0,Río Claro,Maule,2014 al 2015,train
1564,2015-01-30,15,-35.39972,-71.65917,0.5,0,0,Talca,Maule,2014 al 2015,train
1565,2015-01-30,16,-35.96972,-71.72056,0.3,0,0,Longaví,Maule,2014 al 2015,train
1566,2015-01-30,18,-35.14583,-71.365,0.4,0,0,Molina,Maule,2014 al 2015,train
1567,2015-01-31,12,-35.78361,-71.73056,4.0,0,0,Linares,Maule,2014 al 2015,train
1568,2015-01-31,15,-34.98667,-71.33778,1.1,0,0,Sagrada Familia,Maule,2014 al 2015,train
1569,2015-01-31,18,-35.44,-71.33833,2.5,0,0,Pelarco,Maule,2014 al 2015,train
1570,2015-01-31,19,-35.06639,-71.1575,0.5,0,0,Curicó,Maule,2014 al 2015,train
1571,2015-02-01,1,-35.42083,-71.69194,0.1,0,0,Talca,Maule,2014 al 2015,train
1572,2015-02-01,7,-35.41389,-71.68333,0.3,0,0,Talca,Maule,2014 al 2015,train
1573,2015-02-01,16,-35.43972,-71.66639,11.0,1,0,Talca,Maule,2014 al 2015,train
1574,2015-02-01,18,-35.39972,-71.63278,3.5,0,0,Talca,Maule,2014 al 2015,train
1575,2015-02-01,18,-35.14694,-71.31278,0.2,0,0,Río Claro,Maule,2014 al 2015,train
1576,2015-02-01,18,-35.07722,-71.14917,1.8,0,0,Curicó,Maule,2014 al 2015,train
1577,2015-02-02,10,-35.56806,-71.69556,2.5,0,0,San Javier,Maule,2014 al 2015,train
1578,2015-02-02,11,-35.23333,-71.22,3.0,0,0,Río Claro,Maule,2014 al 2015,train
1579,2015-02-02,15,-34.98778,-71.77306,1.9,0,0,Hualañé,Maule,2014 al 2015,train
1580,2015-02-02,15,-36.0275,-71.77167,1.0,0,0,Longaví,Maule,2014 al 2015,train
1581,2015-02-02,15,-35.78333,-71.43722,2.0,0,0,Colbún,Maule,2014 al 2015,train
1582,2015-02-02,16,-35.66444,-71.50361,5.0,0,0,Yerbas Buenas,Maule,2014 al 2015,train
1583,2015-02-02,18,-35.22389,-71.33472,2.5,0,0,Río Claro,Maule,2014 al 2015,train
1584,2015-02-02,18,-35.10778,-71.20083,3.8,0,0,Molina,Maule,2014 al 2015,train
1585,2015-02-03,13,-35.41111,-71.61472,1.0,0,0,Talca,Maule,2014 al 2015,train
1586,2015-02-03,17,-35.80028,-72.00222,1.02,0,0,San Javier,Maule,2014 al 2015,train
1587,2015-02-03,18,-35.11194,-71.12194,1.9,0,0,Curicó,Maule,2014 al 2015,train
1588,2015-02-03,18,-36.14556,-71.68,4.5,0,0,Retiro,Maule,2014 al 2015,train
1589,2015-02-03,20,-35.10778,-71.20083,0.1,0,0,Molina,Maule,2014 al 2015,train
1590,2015-02-04,15,-36.1275,-71.83583,4.5,0,0,Parral,Maule,2014 al 2015,train
1591,2015-02-04,16,-35.98,-72.18306,13.3,1,0,Cauquenes,Maule,2014 al 2015,train
1592,2015-02-04,16,-35.43083,-71.32611,0.2,0,0,Pelarco,Maule,2014 al 2015,train
1593,2015-02-04,19,-35.53083,-71.69056,1.5,0,0,Maule,Maule,2014 al 2015,train
1594,2015-02-04,19,-35.39778,-71.65472,0.2,0,0,Talca,Maule,2014 al 2015,train
1595,2015-02-04,19,-35.22806,-71.44389,0.3,0,0,San Rafael,Maule,2014 al 2015,train
1596,2015-02-05,10,-35.745,-72.55,0.2,0,0,Chanco,Maule,2014 al 2015,train
1597,2015-02-05,12,-35.10361,-71.11667,0.02,0,0,Curicó,Maule,2014 al 2015,train
1598,2015-02-05,14,-35.77528,-71.66194,0.4,0,0,Villa Alegre,Maule,2014 al 2015,train
1599,2015-02-05,15,-35.63722,-71.48722,2.2,0,0,Yerbas Buenas,Maule,2014 al 2015,train
1600,2015-02-05,17,-35.53306,-71.69028,0.1,0,0,Maule,Maule,2014 al 2015,train
1601,2015-02-05,17,-35.46778,-71.56139,1.6,0,0,Talca,Maule,2014 al 2015,train
1602,2015-02-05,18,-35.045,-71.1275,1.0,0,0,Curicó,Maule,2014 al 2015,train
1603,2015-02-05,17,-35.43139,-71.32528,1.6,0,0,Pelarco,Maule,2014 al 2015,train
1604,2015-02-05,22,-35.45083,-71.69722,2.0,0,0,Maule,Maule,2014 al 2015,train
1605,2015-02-06,10,-35.67083,-71.73139,0.5,0,0,Villa Alegre,Maule,2014 al 2015,train
1606,2015-02-06,16,-34.97417,-71.80222,0.5,0,0,Hualañé,Maule,2014 al 2015,train
1607,2015-02-06,16,-35.42417,-71.33889,13.2,1,0,Pelarco,Maule,2014 al 2015,train
1608,2015-02-06,18,-34.99194,-71.2275,5.0,0,0,Curicó,Maule,2014 al 2015,train
1609,2015-02-07,12,-35.93111,-71.96583,0.5,0,0,Retiro,Maule,2014 al 2015,train
1610,2015-02-07,14,-35.54444,-71.49556,4.0,0,0,San Clemente,Maule,2014 al 2015,train
1611,2015-02-07,16,-35.58917,-71.89056,2.2,0,0,San Javier,Maule,2014 al 2015,train
1612,2015-02-07,16,-34.98917,-71.21667,5.0,0,0,Curicó,Maule,2014 al 2015,train
1613,2015-02-07,19,-35.70444,-71.73028,1.5,0,0,Villa Alegre,Maule,2014 al 2015,train
1614,2015-02-08,19,-35.56778,-71.69972,0.05,0,0,San Javier,Maule,2014 al 2015,train
1615,2015-02-09,12,-34.95333,-71.93306,0.2,0,0,Licantén,Maule,2014 al 2015,train
1616,2015-02-09,12,-35.92917,-71.49833,6.0,0,0,Linares,Maule,2014 al 2015,train
1617,2015-02-09,14,-36.05833,-72.38,95.0,1,0,Cauquenes,Maule,2014 al 2015,train
1618,2015-02-09,15,-35.43278,-71.33583,0.9,0,0,Pelarco,Maule,2014 al 2015,train
1619,2015-02-09,16,-35.70083,-71.72889,0.9,0,0,Villa Alegre,Maule,2014 al 2015,train
1620,2015-02-09,16,-35.53389,-71.7,0.01,0,0,Maule,Maule,2014 al 2015,train
1621,2015-02-10,12,-36.12694,-71.82333,6.0,0,0,Parral,Maule,2014 al 2015,train
1622,2015-02-10,14,-35.56389,-71.66361,0.5,0,0,San Javier,Maule,2014 al 2015,train
1623,2015-02-10,16,-35.55056,-71.48694,2.0,0,0,San Clemente,Maule,2014 al 2015,train
1624,2015-02-10,15,-35.55778,-71.23528,0.05,0,0,San Clemente,Maule,2014 al 2015,train
1625,2015-02-10,18,-35.46778,-71.54167,2.0,0,0,Talca,Maule,2014 al 2015,train
1626,2015-02-11,14,-35.41917,-71.49,3.1,0,0,Pelarco,Maule,2014 al 2015,train
1627,2015-02-11,14,-35.38694,-72.13,0.7,0,0,Constitución,Maule,2014 al 2015,train
1628,2015-02-11,16,-35.92444,-72.40889,4.0,0,0,Cauquenes,Maule,2014 al 2015,train
1629,2015-02-11,18,-35.54806,-71.49139,2.0,0,0,San Clemente,Maule,2014 al 2015,train
1630,2015-02-12,14,-34.97278,-71.96306,1595.0,1,1,Licantén,Maule,2014 al 2015,train
1631,2015-02-12,15,-35.9325,-71.6375,7.2,0,0,Longaví,Maule,2014 al 2015,train
1632,2015-02-12,15,-35.14083,-71.36056,5.0,0,0,Molina,Maule,2014 al 2015,train
1633,2015-02-12,19,-34.97917,-71.8575,1.5,0,0,Licantén,Maule,2014 al 2015,train
1634,2015-02-12,21,-35.54083,-71.70389,344.0,1,1,Maule,Maule,2014 al 2015,train
1635,2015-02-13,12,-35.28611,-71.91972,25.0,1,0,Pencahue,Maule,2014 al 2015,train
1636,2015-02-13,15,-34.99806,-71.23972,0.5,0,0,Curicó,Maule,2014 al 2015,train
1637,2015-02-13,16,-35.05333,-71.61111,150.0,1,1,Hualañé,Maule,2014 al 2015,train
1638,2015-02-13,16,-35.56,-71.67944,2.5,0,0,San Javier,Maule,2014 al 2015,train
1639,2015-02-13,16,-35.09556,-71.21694,15.0,1,0,Molina,Maule,2014 al 2015,train
1640,2015-02-13,17,-35.61611,-71.77361,1.6,0,0,San Javier,Maule,2014 al 2015,train
1641,2015-02-14,11,-35.50167,-71.67083,36.0,1,0,Maule,Maule,2014 al 2015,train
1642,2015-02-14,13,-35.73889,-71.25278,160.0,1,1,Colbún,Maule,2014 al 2015,train
1643,2015-02-14,11,-35.54861,-71.49472,2.3,0,0,San Clemente,Maule,2014 al 2015,train
1644,2015-02-14,16,-35.53528,-71.70889,1.8,0,0,Maule,Maule,2014 al 2015,train
1645,2015-02-15,11,-35.73639,-71.79722,0.5,0,0,San Javier,Maule,2014 al 2015,train
1646,2015-02-16,10,-36.23417,-71.57194,1.5,0,0,Parral,Maule,2014 al 2015,train
1647,2015-02-16,12,-35.56306,-71.72722,5.0,0,0,San Javier,Maule,2014 al 2015,train
1648,2015-02-16,17,-34.96056,-71.36111,0.9,0,0,Rauco,Maule,2014 al 2015,train
1649,2015-02-16,18,-35.41722,-71.93194,16.0,1,0,Pencahue,Maule,2014 al 2015,train
1650,2015-02-17,13,-35.05139,-71.28333,0.6,0,0,Molina,Maule,2014 al 2015,train
1651,2015-02-17,15,-35.08583,-71.01667,395.0,1,1,Curicó,Maule,2014 al 2015,train
1652,2015-02-18,12,-35.91389,-72.39583,0.1,0,0,Cauquenes,Maule,2014 al 2015,train
1653,2015-02-18,14,-35.6675,-71.68417,2.5,0,0,Villa Alegre,Maule,2014 al 2015,train
1654,2015-02-18,16,-35.98361,-72.48417,1.3,0,0,Cauquenes,Maule,2014 al 2015,train
1655,2015-02-18,16,-35.91778,-71.33444,6.0,0,0,Linares,Maule,2014 al 2015,train
1656,2015-02-18,13,-35.1275,-71.18417,34.0,1,0,Molina,Maule,2014 al 2015,train
1657,2015-02-18,16,-35.77556,-71.66194,10.0,0,0,Yerbas Buenas,Maule,2014 al 2015,train
1658,2015-02-19,7,-35.8775,-72.42861,0.2,0,0,Cauquenes,Maule,2014 al 2015,train
1659,2015-02-18,20,-35.28611,-71.92167,0.04,0,0,Pencahue,Maule,2014 al 2015,train
1660,2015-02-20,14,-35.47167,-71.63833,0.6,0,0,Talca,Maule,2014 al 2015,train
1661,2015-02-20,15,-35.94389,-72.36472,40.5,1,0,Cauquenes,Maule,2014 al 2015,train
1662,2015-02-20,18,-35.26028,-71.48278,0.7,0,0,San Rafael,Maule,2014 al 2015,train
1663,2015-02-20,19,-35.93639,-72.3575,1.0,0,0,Cauquenes,Maule,2014 al 2015,train
1664,2015-02-20,19,-34.91972,-71.15,1.8,0,0,Romeral,Maule,2014 al 2015,train
1665,2015-02-21,11,-35.135,-71.19056,1.0,0,0,Molina,Maule,2014 al 2015,train
1666,2015-02-21,17,-35.47361,-71.6325,100.0,1,0,Talca,Maule,2014 al 2015,train
1667,2015-02-22,14,-35.70583,-71.88444,0.3,0,0,San Javier,Maule,2014 al 2015,train
1668,2015-02-23,9,-35.76472,-71.10167,0.8,0,0,Colbún,Maule,2014 al 2015,train
1669,2015-02-23,11,-35.14167,-71.17417,0.2,0,0,Molina,Maule,2014 al 2015,train
1670,2015-02-23,10,-35.7425,-71.82028,1.0,0,0,San Javier,Maule,2014 al 2015,train
1671,2015-02-23,14,-34.98639,-71.31528,4.0,0,0,Sagrada Familia,Maule,2014 al 2015,train
1672,2015-02-23,15,-35.87028,-71.14806,40.0,1,0,Linares,Maule,2014 al 2015,train
1673,2015-02-24,16,-34.97639,-71.97556,0.1,0,0,Licantén,Maule,2014 al 2015,train
1674,2015-02-24,18,-35.03556,-71.74694,1.25,0,0,Hualañé,Maule,2014 al 2015,train
1675,2015-02-25,17,-34.96167,-71.21417,1.0,0,0,Curicó,Maule,2014 al 2015,train
1676,2015-02-26,13,-35.05639,-71.5075,2.2,0,0,Sagrada Familia,Maule,2014 al 2015,train
1677,2015-02-26,17,-35.71417,-71.7775,10.6,1,0,San Javier,Maule,2014 al 2015,train
1678,2015-02-26,19,-35.41667,-71.68389,0.1,0,0,Talca,Maule,2014 al 2015,train
1679,2015-02-26,18,-34.8775,-71.05444,9.5,0,0,Teno,Maule,2014 al 2015,train
1680,2015-02-28,18,-34.9725,-71.795,0.07,0,0,Hualañé,Maule,2014 al 2015,train
1681,2015-03-01,13,-35.39417,-71.65639,0.2,0,0,Talca,Maule,2014 al 2015,train
1682,2015-03-01,13,-34.97472,-71.03639,0.4,0,0,Romeral,Maule,2014 al 2015,train
1683,2015-03-01,16,-34.9825,-71.31306,0.5,0,0,Sagrada Familia,Maule,2014 al 2015,train
1684,2015-03-02,11,-35.1325,-71.30083,0.1,0,0,Molina,Maule,2014 al 2015,train
1685,2015-03-02,13,-36.20611,-71.39306,0.23,0,0,Longaví,Maule,2014 al 2015,train
1686,2015-03-02,14,-35.87083,-71.63472,2.4,0,0,Linares,Maule,2014 al 2015,train
1687,2015-03-02,15,-35.07028,-71.725,1.0,0,0,Hualañé,Maule,2014 al 2015,train
1688,2015-03-02,15,-35.01194,-71.17139,0.1,0,0,Curicó,Maule,2014 al 2015,train
1689,2015-03-02,19,-35.39528,-71.61611,0.4,0,0,Talca,Maule,2014 al 2015,train
1690,2015-03-03,13,-36.0425,-71.61111,7.0,0,0,Longaví,Maule,2014 al 2015,train
1691,2015-03-03,14,-35.47167,-71.63056,0.01,0,0,Talca,Maule,2014 al 2015,train
1692,2015-03-03,15,-35.20944,-72.27361,0.07,0,0,Constitución,Maule,2014 al 2015,train
1693,2015-03-03,15,-36.12806,-71.82944,0.01,0,0,Parral,Maule,2014 al 2015,train
1694,2015-03-04,13,-35.03917,-71.55056,0.5,0,0,Rauco,Maule,2014 al 2015,train
1695,2015-03-04,14,-34.98639,-71.81333,7.5,0,0,Curepto,Maule,2014 al 2015,train
1696,2015-03-04,15,-35.03528,-71.25417,0.01,0,0,Molina,Maule,2014 al 2015,train
1697,2015-03-04,16,-35.87306,-71.14306,2.3,0,0,Linares,Maule,2014 al 2015,train
1698,2015-03-05,13,-35.55306,-71.64778,0.6,0,0,Maule,Maule,2014 al 2015,train
1699,2015-03-06,16,-36.12778,-71.82472,2.0,0,0,Parral,Maule,2014 al 2015,train
1700,2015-03-07,17,-36.14389,-72.2975,0.1,0,0,Cauquenes,Maule,2014 al 2015,train
1701,2015-03-07,18,-35.8725,-71.51611,0.5,0,0,Linares,Maule,2014 al 2015,train
1702,2015-03-08,14,-35.46028,-71.64583,1.0,0,0,Maule,Maule,2014 al 2015,train
1703,2015-03-09,16,-35.32306,-71.49528,0.02,0,0,San Rafael,Maule,2014 al 2015,train
1704,2015-03-10,15,-35.58389,-72.0025,1060.0,1,1,San Javier,Maule,2014 al 2015,train
1705,2015-03-10,15,-35.92472,-72.41222,0.25,0,0,Cauquenes,Maule,2014 al 2015,train
1706,2015-03-10,15,-35.94861,-72.435,3.2,0,0,Cauquenes,Maule,2014 al 2015,train
1707,2015-03-11,12,-35.84583,-71.67583,0.31,0,0,Linares,Maule,2014 al 2015,train
1708,2015-03-11,16,-34.96417,-71.1325,1.0,0,0,Romeral,Maule,2014 al 2015,train
1709,2015-03-11,18,-35.10917,-71.11583,1.6,0,0,Curicó,Maule,2014 al 2015,train
1710,2015-03-12,15,-35.45417,-71.70611,0.4,0,0,Maule,Maule,2014 al 2015,train
1711,2015-03-12,16,-34.96333,-70.95528,0.05,0,0,Teno,Maule,2014 al 2015,train
1712,2015-03-12,15,-34.95806,-70.91278,12.0,1,0,Teno,Maule,2014 al 2015,train
1713,2015-03-12,16,-35.41222,-71.80278,8.0,0,0,Pencahue,Maule,2014 al 2015,train
1714,2015-03-12,18,-35.455,-72.27167,0.5,0,0,Constitución,Maule,2014 al 2015,train
1715,2015-03-13,9,-35.75889,-72.56194,1.0,0,0,Chanco,Maule,2014 al 2015,train
1716,2015-03-13,11,-35.61639,-71.77528,2.5,0,0,San Javier,Maule,2014 al 2015,train
1717,2015-03-13,15,-35.49417,-71.71111,4.0,0,0,Maule,Maule,2014 al 2015,train
1718,2015-03-13,16,-35.43556,-71.61111,2.0,0,0,Talca,Maule,2014 al 2015,train
1719,2015-03-13,15,-35.34194,-71.36611,5.3,0,0,Pelarco,Maule,2014 al 2015,train
1720,2015-03-13,16,-36.16222,-71.81194,5.5,0,0,Parral,Maule,2014 al 2015,train
1721,2015-03-13,16,-34.89806,-71.1825,1.0,0,0,Teno,Maule,2014 al 2015,train
1722,2015-03-13,19,-35.13167,-71.19111,6.0,0,0,Molina,Maule,2014 al 2015,train
1723,2015-03-14,12,-35.78917,-72.53806,3.3,0,0,Chanco,Maule,2014 al 2015,train
1724,2015-03-14,15,-35.95306,-71.68889,0.7,0,0,Longaví,Maule,2014 al 2015,train
1725,2015-03-14,17,-36.09917,-71.79778,12.0,1,0,Retiro,Maule,2014 al 2015,train
1726,2015-03-15,13,-35.99583,-72.15417,7.0,0,0,Cauquenes,Maule,2014 al 2015,train
1727,2015-03-15,15,-35.38139,-71.56611,0.05,0,0,Talca,Maule,2014 al 2015,train
1728,2015-03-15,15,-35.97,-71.76667,1.9,0,0,Retiro,Maule,2014 al 2015,train
1729,2015-03-15,16,-35.10306,-71.68083,1.5,0,0,Curepto,Maule,2014 al 2015,train
1730,2015-03-16,16,-36.25056,-71.685,3.05,0,0,Parral,Maule,2014 al 2015,train
1731,2015-03-17,10,-35.46167,-71.65611,0.3,0,0,Maule,Maule,2014 al 2015,train
1732,2015-03-17,14,-35.46083,-71.65778,0.8,0,0,Maule,Maule,2014 al 2015,train
